Job Title,Rating,Company Name,Type of ownership,Industry,Sector,max_salary,avg_salary,avg_size,city,state,age,python_yn,R_yn,spark_yn,aws_yn,hadoop_yn
Lead Data Engineer with Data Science experience / $200k,3.3,Motion Recruitment,Company - Private,Staffing & Outsourcing,Business Services,118,101.5,750.5,Burbank,CA,31,0,0,0,0,0
"Manager, Recruiting Data Science",-1.0,Amazon Corporate LLC,-1,-1,-1,118,101.5,-1.0,Seattle,WA,-1,0,0,0,0,0
Compliance Product Sr Analyst - Data Science,3.8,Citibank,Company - Private,Lending,Finance,118,101.5,3000.5,Tampa,FL,-1,1,0,0,1,0
Associate or Full Professor - Data Science: Multiple Areas,4.3,UC San Diego,College / University,Colleges & Universities,Education,118,101.5,10000.0,San Diego,CA,60,0,0,0,0,0
"Director, Network Optimization & Data Sciences",3.2,"7-Eleven, Inc.",Subsidiary or Business Segment,Other Retail Stores,Retail,118,101.5,10000.0,Irving,TX,93,1,0,1,0,0
Associate or Full Professor - Data Science Ethics,4.3,UC San Diego,College / University,Colleges & Universities,Education,118,101.5,10000.0,San Diego,CA,60,0,0,0,0,0
"Sr. Manager, Data Science",-1.0,Amazon Corporate LLC,-1,-1,-1,118,101.5,-1.0,Seattle,WA,-1,1,0,0,0,0
"Senior Manager, Data Science",3.9,Amazon,Company - Public,Internet,Information Technology,118,101.5,10000.0,Seattle,WA,26,0,0,0,0,0
Senior Software Engineer (Data Science),5.0,Seer,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,118,101.5,25.5,Redwood City,CA,3,1,0,0,1,0
"Senior Account Executive, Data Science Technology Solutions",3.2,"Future Tech Enterprise, Inc.",Company - Private,IT Services,Information Technology,118,101.5,125.5,Holbrook,NY,24,1,0,0,0,0
"Sr. Manager, Data Science, Amazon Transportation Services",-1.0,Amazon Corporate LLC,-1,-1,-1,118,101.5,-1.0,Seattle,WA,-1,1,0,0,0,0
Data Science Team Lead,3.0,"IPSecure, Inc.",Company - Private,-1,-1,118,101.5,125.5,San Antonio,TX,-1,1,0,1,0,0
"Manager, Data Science and ML Engineering",-1.0,Amazon Corporate LLC,-1,-1,-1,118,101.5,-1.0,Seattle,WA,-1,0,0,0,0,0
Sr Data Science Engineer,2.6,"NewWave Telecom & Technologies, Inc.",Company - Private,IT Services,Information Technology,118,101.5,350.5,Boston,MA,16,1,0,0,1,0
"Director, Data Science – VP",3.7,FCB Canada,Subsidiary or Business Segment,Advertising & Marketing,Business Services,118,101.5,3000.5,New York,NY,147,1,0,0,0,0
"Senior Manager, Data Science",3.9,Capital One,Company - Public,Banks & Credit Unions,Finance,118,101.5,10000.0,McLean,VA,26,1,0,1,1,0
Phoenix Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,118,101.5,350.5,Phoenix,AZ,13,0,0,0,0,0
Detroit Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,118,101.5,350.5,Detroit,MI,13,0,0,0,0,0
Boston Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,118,101.5,350.5,Boston,MA,13,0,0,0,0,0
Austin Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,118,101.5,350.5,Austin,TX,13,0,0,0,0,0
Cincinnati Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,118,101.5,350.5,Cincinnati,OH,13,0,0,0,0,0
Philadelphia Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,118,101.5,350.5,Philadelphia,PA,13,0,0,0,0,0
Missouri City Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,118,101.5,350.5,Missouri City,TX,13,0,0,0,0,0
Seattle Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,118,101.5,350.5,Seattle,WA,13,0,0,0,0,0
East Meadow Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,118,101.5,350.5,East Meadow,NY,13,0,0,0,0,0
"Associate Director, Data Science",3.6,Humana,Company - Public,Insurance Carriers,Insurance,106,78.0,10000.0,Irving,TX,59,1,0,0,0,1
Director of Data Science,4.2,CyberCoders,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,106,78.0,350.5,Long Beach,CA,21,1,0,0,0,0
Bergen County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Bergen,NJ,13,0,0,0,0,0
Essex County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Essex Fells,NJ,13,0,0,0,0,0
Morris County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Morris,NJ,13,0,0,0,0,0
Sussex County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Sussex,NJ,13,0,0,0,0,0
San Antonio Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,San Antonio,TX,13,0,0,0,0,0
Delaware County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Delaware,PA,13,0,0,0,0,0
East Orange Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,East Orange,NJ,13,0,0,0,0,0
Chester County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Chester,PA,13,0,0,0,0,0
Montgomery County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Montgomery,PA,13,0,0,0,0,0
Suffolk County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,New Suffolk,NY,13,0,0,0,0,0
Grand Prairie Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Grand Prairie,TX,13,0,0,0,0,0
St. Louis Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Saint Louis,MO,13,0,0,0,0,0
New York City Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,New York,NY,13,0,0,0,0,0
Kansas City Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Kansas City,MO,13,0,0,0,0,0
Shawnee Mission Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Shawnee Mission,KS,13,0,0,0,0,0
"Sr Manager, Data Science - Policy & Advocacy",-1.0,Reynolds American Inc. (RAI),-1,-1,-1,106,78.0,-1.0,Winston-Salem,NC,-1,0,0,0,0,0
Data Science Director,-1.0,Sphere Software LLC,Company - Private,-1,-1,106,78.0,25.5,New York,NY,-1,1,0,0,0,0
VP of Data Science,3.0,American Credit Acceptance,Company - Private,Lending,Finance,106,78.0,750.5,Spartanburg,SC,13,0,0,0,0,0
"Project Integrator, Data Science with Security Clearance",4.8,IntegrateIT,Company - Private,-1,-1,106,78.0,25.5,McLean,VA,-1,1,0,0,0,0
Sr. Big Data Science Developer,-1.0,FlexIT Inc,-1,-1,-1,106,78.0,-1.0,Beaverton,OR,-1,1,0,1,1,1
Federal - Data Science Instructor - Expert,-1.0,Accenture Contractor Jobs,-1,-1,-1,106,78.0,-1.0,Chantilly,VA,-1,0,0,0,0,0
"Senior Software Engineer / Bioinformatics, Oncology Data Science Team",3.9,Novartis,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,106,78.0,10000.0,Cambridge,MA,24,1,0,0,1,0
"Director, Data Science",3.7,FCB Health,Subsidiary or Business Segment,Advertising & Marketing,Business Services,106,78.0,3000.5,New York,NY,-1,1,0,0,0,0
Data Science Team Lead,3.5,CompQsoft,Company - Private,Consulting,Business Services,106,78.0,125.5,San Antonio,TX,23,1,0,1,0,0
VP of Data Science,-1.0,Equation Staffing,Company - Private,-1,-1,106,78.0,25.5,New York,NY,-1,1,0,1,1,1
"Data Science Communities, Associate Director",4.0,AstraZeneca,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,106,78.0,10000.0,Gaithersburg,MD,107,0,0,0,1,0
Senior Software Engineer - Data Science,4.6,BHE,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,106,78.0,25.5,Boston,MA,24,1,0,1,1,0
Senior/Manager Data Science & Analytics,4.0,Two95 International Inc.,Company - Private,Staffing & Outsourcing,Business Services,106,78.0,25.5,New York,NY,-1,1,0,0,0,0
Sr Software Engineer / Data Science - Cloud Platform,4.2,Vmware,Company - Public,Computer Hardware & Software,Information Technology,106,78.0,10000.0,Palo Alto,CA,22,1,0,1,1,0
"Systems Administrator, Data Science Environment with Security Clearance",4.8,IntegrateIT,Company - Private,-1,-1,106,78.0,25.5,McLean,VA,-1,1,0,0,0,0
"Associate Director, Data Science",3.6,Humana,Company - Public,Insurance Carriers,Insurance,106,78.0,10000.0,Irving,TX,59,1,0,0,0,1
Director of Data Science,4.2,CyberCoders,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,106,78.0,350.5,Long Beach,CA,21,1,0,0,0,0
Bergen County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Bergen,NJ,13,0,0,0,0,0
Essex County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Essex Fells,NJ,13,0,0,0,0,0
Morris County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Morris,NJ,13,0,0,0,0,0
Sussex County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Sussex,NJ,13,0,0,0,0,0
San Antonio Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,San Antonio,TX,13,0,0,0,0,0
Delaware County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Delaware,PA,13,0,0,0,0,0
East Orange Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,East Orange,NJ,13,0,0,0,0,0
Chester County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Chester,PA,13,0,0,0,0,0
Montgomery County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Montgomery,PA,13,0,0,0,0,0
Suffolk County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,New Suffolk,NY,13,0,0,0,0,0
Grand Prairie Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Grand Prairie,TX,13,0,0,0,0,0
St. Louis Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Saint Louis,MO,13,0,0,0,0,0
New York City Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,New York,NY,13,0,0,0,0,0
Kansas City Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Kansas City,MO,13,0,0,0,0,0
Shawnee Mission Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Shawnee Mission,KS,13,0,0,0,0,0
"Sr Manager, Data Science - Policy & Advocacy",-1.0,Reynolds American Inc. (RAI),-1,-1,-1,106,78.0,-1.0,Winston-Salem,NC,-1,0,0,0,0,0
Data Science Director,-1.0,Sphere Software LLC,Company - Private,-1,-1,106,78.0,25.5,New York,NY,-1,1,0,0,0,0
VP of Data Science,3.0,American Credit Acceptance,Company - Private,Lending,Finance,106,78.0,750.5,Spartanburg,SC,13,0,0,0,0,0
"Project Integrator, Data Science with Security Clearance",4.8,IntegrateIT,Company - Private,-1,-1,106,78.0,25.5,McLean,VA,-1,1,0,0,0,0
Sr. Big Data Science Developer,-1.0,FlexIT Inc,-1,-1,-1,106,78.0,-1.0,Beaverton,OR,-1,1,0,1,1,1
Federal - Data Science Instructor - Expert,-1.0,Accenture Contractor Jobs,-1,-1,-1,106,78.0,-1.0,Chantilly,VA,-1,0,0,0,0,0
"Senior Software Engineer / Bioinformatics, Oncology Data Science Team",3.9,Novartis,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,106,78.0,10000.0,Cambridge,MA,24,1,0,0,1,0
"Director, Data Science",3.7,FCB Health,Subsidiary or Business Segment,Advertising & Marketing,Business Services,106,78.0,3000.5,New York,NY,-1,1,0,0,0,0
Data Science Team Lead,3.5,CompQsoft,Company - Private,Consulting,Business Services,106,78.0,125.5,San Antonio,TX,23,1,0,1,0,0
VP of Data Science,-1.0,Equation Staffing,Company - Private,-1,-1,106,78.0,25.5,New York,NY,-1,1,0,1,1,1
"Data Science Communities, Associate Director",4.0,AstraZeneca,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,106,78.0,10000.0,Gaithersburg,MD,107,0,0,0,1,0
Senior Software Engineer - Data Science,4.6,BHE,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,106,78.0,25.5,Boston,MA,24,1,0,1,1,0
Senior/Manager Data Science & Analytics,4.0,Two95 International Inc.,Company - Private,Staffing & Outsourcing,Business Services,106,78.0,25.5,New York,NY,-1,1,0,0,0,0
Sr Software Engineer / Data Science - Cloud Platform,4.2,Vmware,Company - Public,Computer Hardware & Software,Information Technology,106,78.0,10000.0,Palo Alto,CA,22,1,0,1,1,0
"Systems Administrator, Data Science Environment with Security Clearance",4.8,IntegrateIT,Company - Private,-1,-1,106,78.0,25.5,McLean,VA,-1,1,0,0,0,0
"Associate Director, Data Science",3.6,Humana,Company - Public,Insurance Carriers,Insurance,106,78.0,10000.0,Irving,TX,59,1,0,0,0,1
Director of Data Science,4.2,CyberCoders,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,106,78.0,350.5,Long Beach,CA,21,1,0,0,0,0
Bergen County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Bergen,NJ,13,0,0,0,0,0
Essex County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Essex Fells,NJ,13,0,0,0,0,0
Morris County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Morris,NJ,13,0,0,0,0,0
Sussex County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Sussex,NJ,13,0,0,0,0,0
San Antonio Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,San Antonio,TX,13,0,0,0,0,0
Delaware County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Delaware,PA,13,0,0,0,0,0
East Orange Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,East Orange,NJ,13,0,0,0,0,0
Chester County Data Science Tutor Jobs,4.2,Varsity Tutors,Company - Private,Internet,Information Technology,106,78.0,350.5,Chester,PA,13,0,0,0,0,0
